image_url,class,label:confidence
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6c8/3d9/6c83d99be4f062958d59eee2bb64636.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f33/81a/f3381afcfd751e2829b3587cc53ded70.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5c4/173/5c41739335c770c3501457f2ba1de4ca.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/927/929/927929779ded65ca867430a44a767cc3.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fd7/a4b/fd7a4b6e7166a912592c70e4c8ee5f9.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f4c/66f/f4c66fbce6e57ba2f1be0c290db56e4.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d31/d92/d31d925b988179b22e1494f60c62d21.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b8e/b65/b8eb65e75b01396959bc48faf5de0ad.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ef3/29f/ef329f4eafcbc1f3ab13c2bb170b98e.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/195/d83/195d834fbfe944a8ba49a983a7466743.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f3b/240/f3b240cf7f13dcd7be63b9ff86314b6.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f41/927/f4192788e0c77f6445c06ca4fe559bbd.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f1b/c61/f1bc6119cb414e3bf258fcef9751243.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/aa8/473/aa8473b50b1e654b160a6ee3e6a42ee.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/21f/6d8/21f6d89eec053c20c33fbe37c2a51e.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/616/fbf/616fbfe4f4fd422c376a031b609ceb.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/358/26b/35826b39a64f11e2165c6ab6d312e.jpg,Formula racing,0.6629999999999999
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9f2/09f/9f209f56dd7b822f46baa3818839ae7.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1d8/aba/1d8aba89bcba2a56fbcd9fc981938671.jpg,Beach volleyball,0.6773
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9f7/ef2/9f7ef2cad2e58f817730cf4b57b63d34.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/559/05d/55905df1e3d4f6ad6afc87a818e6cc.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a27/ec2/a27ec2223b52f9a18cb60cd9bd7465.jpg,Beach volleyball,0.6735
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/28a/91b/28a91b4376eb249ca93195c436ac55d.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/411/db0/411db0eafce142457c65dcbe98cb2d7.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8fe/79c/8fe79cc4d16f1320765b77b3ddcd64b8.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7d9/6f9/7d96f955aceb30a4197abade777ead4.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ce8/7c4/ce87c4f53b8d6feb9922f1e615665c73.jpg,Formula racing,0.6668
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/44b/9e3/44b9e38587e9cf2ad2d2d7df9396dd6.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e05/151/e05151a734d96713fee7bfeb663d5ec.jpg,Cross-country skiing,0.6649
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/60f/ca9/60fca9115b719444acffc483976c.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/332/77f/33277f614a27fe1946026f4d7a7435a.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c16/ab8/c16ab889fdc5354274349fac63e6b3.jpg,Formula racing,0.6722
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/94b/5fe/94b5fe5aa0be5ee273ec577e56f8b837.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d41/da3/d41da3a26a06a3fb359d18eedaa9e49.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7db/bb5/7dbbb52e66de5c69f509b56154ba96.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ca8/1ff/ca81ffd13b172d723bf3db78e5a884.jpg,Cross-country skiing,0.6843
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5d7/054/5d7054c4bcbae46f5f5498936b7078c1.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/146/b11/146b117a465d39478f75a93c58d6948.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/836/741/836741a3b0a2191d5091f3d3d2d36827.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2da/431/2da4312eb3c7cf90a69d6e3599bee1.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/27f/542/27f54203652765051965f923d1ab18.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/83a/ae9/83aae96b93f95ac63b282d6978d92.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f5c/717/f5c717f3688fe4351a393ce6bd4d074.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a7c/7b4/a7c7b473f215bf919db9736e062682f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7b3/896/7b3896659793a3fcf2705f62272da6.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f67/c61/f67c618c2a96342d5748f8176fafaf32.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/931/d5b/931d5bac239eb8defd8c1466dc28b1a7.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7de/c34/7dec34245298672b8bd6194f3518d.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e8f/81b/e8f81bf49c5d836728fe5a80f03336a.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d4f/656/d4f656756382bd3170b05037d32362.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ce5/c41/ce5c41b343c8b8d99694354f63f6bdc6.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/56e/755/56e755bb49b6ee142218d1baf8c7ee.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f7c/e65/f7ce65a24071cbf74b8ffc2f2d31634.jpg,Cross-country skiing,0.6587
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a5a/35f/a5a35f7793cac9f6240241866d377f8.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ac3/099/ac30997d788ebbc91414716d237dfd87.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/356/6f6/3566f6bb73f120602ea69749fc45439d.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/aae/92a/aae92ae9d99e25d26f9f755f679afb.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/633/989/633989eb13777cc3b9c3cdc4132b6f5.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3da/b16/3dab1639727405d33f745d5762eede.jpg,Cross-country skiing,0.6771
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6c8/95b/6c895ba0bad5b588a371124cffed8c8.jpg,Cross-country skiing,0.6733
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f63/551/f635511b8136c4bb89d3ac8c458aa.jpg,Formula racing,0.6706
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3f9/b5d/3f9b5d505fedda23cddc054395dd02.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/10d/94c/10d94c9835bb5cb2c9b89281c352dea.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e8c/077/e8c07714d0c25cf2be5ab1b22281655.jpg,Beach volleyball,0.6513
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/43b/364/43b3644380d1ec33eb1344d12195eb20.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ff5/4ab/ff54abbd5ac71f17d3384671435c8bf.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f46/7bb/f467bbd6c85985e891281260f39c883e.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/553/14c/55314c242e2d9ee7e7551c5bae6b9576.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5ec/686/5ec686fa3c82635336219dc514dc9d8.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4f6/483/4f6483fd1184a61101e47a7c4e0ea47.jpg,Beach volleyball,0.6598
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/736/7d6/7367d61eedbbfbac3bc5af4e7184758f.jpg,Formula racing,0.6768
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/26a/6b0/26a6b0f7c0fa2d182f49d15ee85f3587.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7c2/38f/7c238ff9ac85911858e679adb56ddfb.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ae7/62f/ae762f28f4e79b24c7ec3c86e2e9e51.jpg,Formula racing,0.6692
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2c8/fe6/2c8fe68a1e1b74facc3311833f3bb5.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/936/7ea/9367ea264318629d7a87cceb5853dd8.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/624/98e/62498efa5c3648646fe1c9eb855d4740.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1c5/b12/1c5b125dcc682ebf29ca896a8d769ada.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/78c/e9c/78ce9ce0ce275cbdd5c4af4996e26b55.jpg,Beach volleyball,0.6533
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d78/7e1/d787e1c1789501ad98a56c4e234ade7.jpg,Formula racing,0.6659999999999999
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3ca/d87/3cad876c62e045be36c6f251f7f52.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b71/928/b71928786fa6bb05210b2a87c1d925a.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4dd/446/4dd4464ef3e44b95794dc1a566db8a7f.jpg,Formula racing,0.6695
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2b9/2cd/2b92cd14f61da9cc3e4d98d3e823991.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7fc/fc0/7fcfc05fbebabafa14f0e7c42349c565.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b8b/331/b8b331a677b15ded27ddff53363099.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/60b/5d0/60b5d099b75dbd26cb4e4cd9d3349fa.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7ff/783/7ff7836d4dd22b1812eb9e54e58d8727.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/614/665/61466543472d7090cad221b6fa99c0e9.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3ca/f92/3caf9270d2fbb3337eb477b7b835e45.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/037/318/037318c3336f3ecd335e9af2824db.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4c3/656/4c3656744bd398738157e2345e2eeab9.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/906/b79/906b79c286522fd1dbe629891dca17.jpg,Cross-country skiing,0.6597
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f22/f1f/f22f1fb8e8485e74861466fcf11d17b.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c31/be0/c31be01b5ec1c732027ad4cfe2b7a5.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/95b/21f/95b21fbc3121ff2eca7179cfcc1cf0d.jpg,Formula racing,0.6636
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/326/bc0/326bc0b0e464dba59fd738e4fdcf6f24.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6d7/939/6d7939a50cf60d3e7e79acb7ddc7ad6.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b1d/d68/b1dd68a6841ac8456de4aaf6537165e4.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fa2/e1d/fa2e1d19d9fdb7e44ad6927e774db.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/207/676/207676a87261f61943a24c2f574842e.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/232/0ac/2320ac96f0b1fc15884ba9c1cff68416.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/44c/8be/44c8be9072fdcfc2d7bbb5a3ab1f773d.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/207/a64/207a64fdefd13225294b665d45c91f0.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/63e/8ac/63e8acd43f9a362c948189d790aebffc.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/685/37c/68537cfcdccc9ecd95b612fbf3d2c6.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/929/12a/92912ad5b37c71cea401b95592eb6d3.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5b8/dca/5b8dcac33a31e75736a13c6fd32d081.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/56d/3cb/56d3cb7540e1ea6658e320fcc9877065.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/166/b36/166b36a9eb89f42b925b345a3a8e1e74.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8b3/dea/8b3dea5d917971ca49485c9b9f6e21.jpg,Cross-country skiing,0.6726
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/43e/0a6/43e0a669d8df55b36f5fa630adcda815.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9f7/cc4/9f7cc4639cc7526698345987636e77f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fef/8be/fef8beb9696eaa7755c932d9194bd75.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2cf/684/2cf6843c7cf20542984fe584236f44.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5b9/089/5b908936d7dee9eaad86be3d1a0fb13.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/894/e38/894e38e431fe9a62d987b822203fb81.jpg,Formula racing,0.6651
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/925/618/925618cbcf6ef37561cd14835ad08ada.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6ac/590/6ac5904e4ae4f157a53ed489a5d9ece.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/26f/565/26f565603078c89977dfa07db69e4114.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/634/558/634558c81e7ef45f14676f5f2fa157e.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ed8/ac8/ed8ac876875c387a2de711a8c795a3e.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ca5/56f/ca556f26fcefab79fe4dd17db35f2.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bfa/8da/bfa8da55ec9534bf172dee6b7f47a055.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c99/93e/c9993e9480d5a7df1ef6542899fd3c7.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e99/334/e99334cfe5e2a4665a488e332d6c7b97.jpg,Beach volleyball,0.669
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/360/c1f/360c1f989285316c6d9a91543481.jpg,Beach volleyball,0.6684
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/17c/3ba/17c3ba352412bd955afdffee4fdd562d.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/846/fec/846fecd7b66b1e26935dd93d59b5cc11.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a11/c6a/a11c6a4a58ae2c588eb9e99ed5d01f24.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/feb/688/feb6886d708ad5aaad4fd65d8a6b6cea.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2d8/ea0/2d8ea0bb4d4a6c3bdd3371fd43ceff0.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e96/2d5/e962d58ea7ac5a48126d3382c097d86.jpg,Formula racing,0.6709999999999999
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/861/f6f/861f6fc7ce36bcdcd1998274525d0b3.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c3a/5b5/c3a5b59cb377d33e35fb66764d2b3a4c.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f1e/a9d/f1ea9d769eaa4436eeedbd4fe9505a81.jpg,Formula racing,0.6487
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/753/176/753176202624103709bb96fa86c96fa.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/808/f65/808f659c1d796893242247546f8e782.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8b5/519/8b551962e47067eda1d2829a58d3b2f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d42/626/d42626358463f56b98f237791e7e.jpg,Formula racing,0.6537
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a2c/ccb/a2cccb92fcbb39da3c3c232e69d81f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/89a/8a6/89a8a6cf15e80f38fd776fa63d1ee2c.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/89a/4cd/89a4cdaa4abac149376e7a8a3ba3074.jpg,Cross-country skiing,0.6604
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9e9/0ae/9e90aed3c8f77dac9f788bf0f87e501.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5b3/b36/5b3b36ca8a3d10fd20a5e539b7f2da25.jpg,Cross-country skiing,0.6653
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4f3/1b2/4f31b2a6678296c39de6eb2315bdb955.jpg,Formula racing,0.6688
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1e3/0ca/1e30ca18ab2f2aaf2f59159c614868c0.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6ed/df0/6eddf0a35b65f780d12ea240657d15.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/dff/798/dff79834d875be3989c238d6493b57b.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/42c/6ac/42c6ac2040128f6e19a9a552129550.jpg,Cross-country skiing,0.6522
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bfd/c3a/bfdc3a4fedd25a18f9282f2a4ba696.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/eb2/829/eb282994ecc0718c4cbb9a2bbeb52993.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/815/479/815479316c23af7b8da65b15cb21a2dd.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d65/8cd/d658cd4285d0d28334565ba813ff91.jpg,Formula racing,0.6748
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c44/065/c44065d64124a8a9139b6ce381f414f.jpg,Formula racing,0.6845
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ae0/ffb/ae0ffbf153874b143e8e3bb19f897.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/226/26b/22626bcbdfd770c91ce3d1f593ce7f.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f5f/4fb/f5f4fba8e9d6f6406e86ac6ad1cc191.jpg,Beach volleyball,0.6623
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bc8/347/bc834732b6e358e66c436a397d4999.jpg,Formula racing,0.6619
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/81c/2a5/81c2a53d965347a56f38b318cb8254d.jpg,Cross-country skiing,0.6794
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9e4/049/9e4049e63f7a96e96e714d1bb134c0.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e34/724/e3472427e934d6da7edfb44dc3f04f94.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a12/476/a12476b3a788745fdbe2465cee4bcb1c.jpg,Formula racing,0.6766
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2e9/ca0/2e9ca0be60b91558957e28e27dde76a9.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3b9/110/3b9110bafea2407ba8ecf0d1b0cf2b35.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/16f/dc7/16fdc76ecad2e9e46a12dc28485ff2d.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c9b/da1/c9bda12141613922deb8472ecb95a413.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/562/a31/562a3180e44fb37415e4b5a5cb4b4cf.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f05/5c7/f055c7f8d047f435d5336d8380a02f78.jpg,Cross-country skiing,0.669
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fea/13e/fea13efb1eea5cad1e6b23476fced12.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c76/047/c760479b27465e747e2ced0c085cc64.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1f3/9ee/1f39eef482cba8c82ba431a2cdd83a49.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7b5/4c9/7b54c96a31a112166ccfaee6d92515d.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f1e/aeb/f1eaeb3345f31d3211e35797e9a7e4c.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1a4/6f4/1a46f45644438ddeacb05ad7b4b4dd9f.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ff3/dc4/ff3dc4eb123d31f645b26bfd734a5934.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/70a/7cf/70a7cfd3e4ddea8bfce71932eb262c2.jpg,Formula racing,0.6623
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/574/1a0/5741a0a89866e769c29868895cd2ac46.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/65d/615/65d6158aac278b9f99605a6b4453e86b.jpg,Cross-country skiing,0.6651
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/168/50d/16850df9f6359f0f0b614f887227856.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/25c/785/25c785e22fd4add699e41761da4635f1.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4d8/079/4d80794c2224f9cdeb0aa107d64c2be.jpg,Beach volleyball,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2d2/ed4/2d2ed49621ba92c0edc894ed59e54a11.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9ba/ccc/9baccc50a27be8e3aeefa16a5bd1d7d.jpg,Cross-country skiing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ab6/566/ab6566c4d3c4ddbcdea54124f475e83c.jpg,Formula racing,0.6723
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ff1/9b2/ff19b2ed40c649b7502ff06239a0cef9.jpg,Cross-country skiing,0.6689
